"";"id";"dataReferencia";"valor";"quantidadeBeneficiados";"municipio.codigoIBGE";"municipio.nomeRegiao";"municipio.uf.nome";"nome_munic"
"3185";103501803;"2020-11-01";1386520;3934;"2929008";"NORDESTE";"BAHIA";"São Félix"
"3186";114701876;"2020-12-01";1319516;3881;"2929008";"NORDESTE";"BAHIA";"São Félix"
"3187";114101828;"2020-04-01";4007400;5609;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3188";104301594;"2020-05-01";4290000;5949;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3189";105001422;"2020-06-01";3139800;4259;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3190";112201719;"2020-07-01";4270800;5988;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3191";111101649;"2020-08-01";3810600;5301;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3192";104801756;"2020-09-01";2427620;5561;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3193";105601798;"2020-10-01";1589473;5183;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3194";111301660;"2020-11-01";2045441;5370;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3195";113501810;"2020-12-01";1961353;5332;"2929057";"NORDESTE";"BAHIA";"São Félix do Coribe"
"3196";106901742;"2020-04-01";5625000;8293;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3197";107901831;"2020-05-01";5974200;8762;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3198";110701672;"2020-06-01";4576800;6624;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3199";115102049;"2020-07-01";5844000;8645;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3200";103901945;"2020-08-01";5344200;7894;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3201";114401551;"2020-09-01";3317309;8155;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3202";101201534;"2020-10-01";2338658;7757;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3203";112701588;"2020-11-01";2897075;8019;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3204";104101812;"2020-12-01";2837915;7996;"2929107";"NORDESTE";"BAHIA";"São Felipe"
"3205";115101973;"2020-04-01";11374800;15411;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3206";101301980;"2020-05-01";12115800;16436;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3207";111501615;"2020-06-01";9451800;12495;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3208";106801697;"2020-07-01";12043200;16470;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3209";110401523;"2020-08-01";11139000;15105;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3210";103201526;"2020-09-01";5941208;14137;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3211";107901777;"2020-10-01";4057075;13156;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3212";111201785;"2020-11-01";5016496;13326;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3213";108801822;"2020-12-01";4676815;13001;"2929206";"NORDESTE";"BAHIA";"São Francisco do Conde"
"3214";101701791;"2020-04-01";5337000;8054;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3215";110901768;"2020-05-01";5552400;8327;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3216";106602034;"2020-06-01";4426200;6574;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3217";115102089;"2020-07-01";5392200;8119;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3218";101201520;"2020-08-01";4956000;7454;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3219";109001630;"2020-09-01";2817006;7535;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3220";110501604;"2020-10-01";1995758;7144;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3221";112201735;"2020-11-01";2435444;7336;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3222";112101669;"2020-12-01";2373672;7270;"2929255";"NORDESTE";"BAHIA";"São Gabriel"
"3223";111701623;"2020-04-01";7467000;10277;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3224";104801705;"2020-05-01";8260800;11355;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3225";109401696;"2020-06-01";5838000;7785;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3226";107401674;"2020-07-01";8349000;11604;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3227";108701754;"2020-08-01";7620600;10470;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3228";100801883;"2020-09-01";5526296;11182;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3229";105901909;"2020-10-01";3674570;10272;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3230";102501778;"2020-11-01";4580227;10518;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3231";104301569;"2020-12-01";4338188;10266;"2929305";"NORDESTE";"BAHIA";"São Gonçalo dos Campos"
"3232";110001740;"2020-04-01";1963800;2715;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3233";106901697;"2020-05-01";2010600;2773;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3234";109401724;"2020-06-01";1762200;2405;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3235";107901843;"2020-07-01";1965600;2713;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3236";111801977;"2020-08-01";1882800;2595;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3237";104701930;"2020-09-01";711850;2216;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3238";110401847;"2020-10-01";528614;2115;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3239";110401467;"2020-11-01";630786;2148;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3240";101801600;"2020-12-01";595814;2132;"2929354";"NORDESTE";"BAHIA";"São José da Vitória"
"3241";101501934;"2020-04-01";2840400;4013;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3242";105601966;"2020-05-01";2952600;4151;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3243";102401497;"2020-06-01";2474400;3435;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3244";112201674;"2020-07-01";2951400;4179;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3245";115101761;"2020-08-01";2797800;3938;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3246";113401831;"2020-09-01";1441880;3945;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3247";103001683;"2020-10-01";1074885;3774;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3248";105201761;"2020-11-01";1293198;3845;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3249";102301760;"2020-12-01";1255789;3801;"2929370";"NORDESTE";"BAHIA";"São José do Jacuípe"
"3250";108601496;"2020-04-01";2751600;4091;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3251";103001515;"2020-05-01";2890200;4276;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3252";104101691;"2020-06-01";2230200;3250;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3253";108701628;"2020-07-01";2980800;4417;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3254";113501662;"2020-08-01";2731200;4050;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3255";100801798;"2020-09-01";1681184;4130;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3256";105501716;"2020-10-01";1165481;3904;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3257";110001882;"2020-11-01";1455558;4013;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3258";104601836;"2020-12-01";1374920;3986;"2929404";"NORDESTE";"BAHIA";"São Miguel das Matas"
"3259";106401588;"2020-04-01";10888200;15351;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3260";106501787;"2020-05-01";11984400;16893;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3261";108501727;"2020-06-01";8785800;12112;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3262";101801843;"2020-07-01";11797200;16809;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3263";106501938;"2020-08-01";10741800;15193;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3264";105001691;"2020-09-01";7342498;16106;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3265";110901496;"2020-10-01";5113423;15015;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3266";110201403;"2020-11-01";6241219;15375;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3267";114501638;"2020-12-01";5862450;15017;"2929503";"NORDESTE";"BAHIA";"São Sebastião do Passé"
"3268";108401760;"2020-04-01";5043000;7140;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3269";114301858;"2020-05-01";5362800;7539;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3270";112301794;"2020-06-01";4126200;5713;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3271";107401887;"2020-07-01";5343600;7580;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3272";104601595;"2020-08-01";4875600;6881;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3273";106001580;"2020-09-01";2840599;7140;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3274";107301641;"2020-10-01";1939893;6754;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3275";113601769;"2020-11-01";2424647;6917;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3276";106601918;"2020-12-01";2311103;6821;"2929602";"NORDESTE";"BAHIA";"Sapeaçu"
"3277";102601555;"2020-04-01";4110600;5967;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3278";102001497;"2020-05-01";4334400;6265;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3279";113501607;"2020-06-01";3562200;5096;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3280";106901711;"2020-07-01";4309200;6267;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3281";101201734;"2020-08-01";4028400;5837;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3282";104601802;"2020-09-01";2032432;5755;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3283";108701799;"2020-10-01";1488483;5521;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3284";109801814;"2020-11-01";1790494;5627;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3285";104201530;"2020-12-01";1691118;5582;"2929701";"NORDESTE";"BAHIA";"Sátiro Dias"
"3286";107501539;"2020-04-01";4194600;5748;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3287";110501557;"2020-05-01";4369200;5973;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3288";101501630;"2020-06-01";3603600;4817;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3289";113701691;"2020-07-01";4281600;5902;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3290";108601659;"2020-08-01";3996600;5468;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3291";114201740;"2020-09-01";1594468;3881;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3292";101901776;"2020-10-01";1099654;3551;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3293";111001907;"2020-11-01";1293286;3491;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3294";114601843;"2020-12-01";1228048;3403;"2929750";"NORDESTE";"BAHIA";"Saubara"
"3295";101801772;"2020-04-01";2863800;4137;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3296";109401830;"2020-05-01";2982600;4289;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3297";112201939;"2020-06-01";2456400;3496;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3298";103301840;"2020-07-01";2989800;4320;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3299";114701928;"2020-08-01";2832600;4076;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3300";106901550;"2020-09-01";1453770;4101;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3301";105901636;"2020-10-01";1070166;3960;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3302";103101748;"2020-11-01";1279021;4024;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3303";109301676;"2020-12-01";1227413;3978;"2929800";"NORDESTE";"BAHIA";"Saúde"
"3304";113301790;"2020-04-01";11629200;16814;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3305";114601882;"2020-05-01";12359400;17720;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3306";105301898;"2020-06-01";9361800;13300;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3307";110801948;"2020-07-01";12445200;17970;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3308";102201604;"2020-08-01";11376000;16391;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3309";106401551;"2020-09-01";7056667;16992;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3310";114701688;"2020-10-01";4854095;16109;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3311";103201589;"2020-11-01";6051080;16567;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3312";107801776;"2020-12-01";5862848;16447;"2929909";"NORDESTE";"BAHIA";"Seabra"
"3313";104101793;"2020-04-01";2344800;3342;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3314";102001547;"2020-05-01";2464800;3482;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3315";111501795;"2020-06-01";1973400;2748;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3316";109201807;"2020-07-01";2454600;3501;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3317";112101722;"2020-08-01";2316000;3290;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3318";114501896;"2020-09-01";1226768;3245;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3319";110601867;"2020-10-01";880374;3083;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3320";103601604;"2020-11-01";1047885;3150;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3321";104701625;"2020-12-01";1044175;3129;"2930006";"NORDESTE";"BAHIA";"Sebastião Laranjeiras"
"3322";107401703;"2020-04-01";18516000;26171;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3323";104301795;"2020-05-01";19984800;28169;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3324";104101913;"2020-06-01";14566200;20003;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3325";105601904;"2020-07-01";20154600;28659;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3326";111001984;"2020-08-01";18248400;25683;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3327";102901937;"2020-09-01";12861241;27744;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3328";112601544;"2020-10-01";8839210;25999;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3329";114501627;"2020-11-01";11071113;26957;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3330";111001726;"2020-12-01";10593563;26614;"2930105";"NORDESTE";"BAHIA";"Senhor do Bonfim"
"3331";109801537;"2020-04-01";7989600;11571;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3332";102401546;"2020-05-01";8466000;12125;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3333";108201738;"2020-06-01";6327000;8897;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3334";106501772;"2020-07-01";8300400;11998;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3335";112101641;"2020-08-01";7618200;10934;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3336";109801766;"2020-09-01";4547497;11247;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3337";109901710;"2020-10-01";3032381;10504;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3338";112501725;"2020-11-01";3827386;10786;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3339";114401915;"2020-12-01";3643231;10553;"2930154";"NORDESTE";"BAHIA";"Serra do Ramalho"
"3340";106501966;"2020-04-01";10143600;14419;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3341";115101676;"2020-05-01";10674000;15047;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3342";112601530;"2020-06-01";9075600;12735;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3343";110901548;"2020-07-01";10683000;15178;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3344";107701676;"2020-08-01";10156800;14409;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3345";104201680;"2020-09-01";4562232;13448;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3346";103301692;"2020-10-01";3324685;12764;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3347";112901752;"2020-11-01";3938062;12981;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3348";110501757;"2020-12-01";3796799;12654;"2930204";"NORDESTE";"BAHIA";"Sento Sé"
"3349";113201773;"2020-04-01";4621200;6803;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3350";102901842;"2020-05-01";4929000;7134;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3351";111401836;"2020-06-01";3727800;5364;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3352";103101974;"2020-07-01";4792800;7063;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3353";103901594;"2020-08-01";4413000;6464;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3354";108201649;"2020-09-01";2619890;6464;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3355";111301519;"2020-10-01";1817665;6118;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3356";104501781;"2020-11-01";2216033;6274;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3357";101501779;"2020-12-01";2182234;6231;"2930303";"NORDESTE";"BAHIA";"Serra Dourada"
"3358";108601511;"2020-04-01";4390800;6065;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3359";105801500;"2020-05-01";4642800;6380;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3360";113301562;"2020-06-01";3823800;5155;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3361";114101589;"2020-07-01";4642200;6454;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3362";108501665;"2020-08-01";4330200;5972;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3363";113901697;"2020-09-01";2190646;5889;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3364";109001835;"2020-10-01";1548542;5564;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3365";105301821;"2020-11-01";1907232;5702;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3366";109601925;"2020-12-01";1786823;5644;"2930402";"NORDESTE";"BAHIA";"Serra Preta"
"3367";111101772;"2020-04-01";22186200;30401;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3368";103101953;"2020-05-01";23576400;32179;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3369";112101473;"2020-06-01";17703000;23433;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3370";111301476;"2020-07-01";23576400;32502;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3371";106901604;"2020-08-01";21593400;29421;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3372";102601601;"2020-09-01";13780722;30677;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3373";102601621;"2020-10-01";9268008;28590;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3374";108301615;"2020-11-01";11687037;29460;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3375";106901799;"2020-12-01";11227196;29064;"2930501";"NORDESTE";"BAHIA";"Serrinha"
"3376";112001606;"2020-04-01";3405600;5132;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3377";109101705;"2020-05-01";3571200;5339;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3378";104901705;"2020-06-01";2786400;4141;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3379";113101785;"2020-07-01";3585000;5396;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3380";112501670;"2020-08-01";3312600;4981;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3381";108501796;"2020-09-01";2018922;5238;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3382";113801842;"2020-10-01";1413074;4985;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3383";106301476;"2020-11-01";1774758;5151;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3384";107801606;"2020-12-01";1703189;5108;"2930600";"NORDESTE";"BAHIA";"Serrolândia"
"3385";111101822;"2020-04-01";28724400;38029;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3386";114601577;"2020-05-01";32824200;43846;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3387";105501541;"2020-06-01";23599800;30284;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3388";101801631;"2020-07-01";33436800;45212;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3389";110401578;"2020-08-01";30369600;40466;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3390";112601672;"2020-09-01";22916351;44459;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3391";112401847;"2020-10-01";15816970;41002;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3392";106101605;"2020-11-01";19469996;42287;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3393";111601622;"2020-12-01";17978587;41098;"2930709";"NORDESTE";"BAHIA";"Simões Filho"
"3394";104201601;"2020-04-01";3563400;5072;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3395";101801710;"2020-05-01";3684000;5222;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3396";108801798;"2020-06-01";3117600;4340;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3397";110401677;"2020-07-01";3664200;5198;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3398";115001710;"2020-08-01";3442800;4874;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3399";113901768;"2020-09-01";1496427;4516;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3400";107401876;"2020-10-01";1078134;4318;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3401";102201981;"2020-11-01";1289651;4385;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3402";113601641;"2020-12-01";1233446;4245;"2930758";"NORDESTE";"BAHIA";"Sítio do Mato"
"3403";112201821;"2020-04-01";3556200;5134;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3404";105301761;"2020-05-01";3690600;5287;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3405";102201799;"2020-06-01";3125400;4449;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3406";111001922;"2020-07-01";3717000;5348;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3407";101602006;"2020-08-01";3471600;5001;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3408";109701973;"2020-09-01";1583851;4776;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3409";109001558;"2020-10-01";1178855;4610;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3410";107901644;"2020-11-01";1396451;4669;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3411";101401635;"2020-12-01";1340523;4636;"2930766";"NORDESTE";"BAHIA";"Sítio do Quinto"
"3412";101001637;"2020-04-01";6142200;8356;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3413";111401648;"2020-05-01";6597000;8904;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3414";113101703;"2020-06-01";4923000;6436;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3415";106901718;"2020-07-01";6421800;8811;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3416";104001768;"2020-08-01";5813400;7854;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3417";106901805;"2020-09-01";3785512;8075;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3418";111501889;"2020-10-01";2523425;7368;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3419";107501884;"2020-11-01";3088852;7485;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3420";105401618;"2020-12-01";2934825;7278;"2930774";"NORDESTE";"BAHIA";"Sobradinho"
"3421";106901908;"2020-04-01";4599600;7011;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3422";113501526;"2020-05-01";4760400;7210;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3423";102501550;"2020-06-01";3937800;5950;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3424";106401545;"2020-07-01";4713000;7168;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3425";108201726;"2020-08-01";4458600;6772;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3426";110601644;"2020-09-01";2087248;6559;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3427";107401746;"2020-10-01";1486430;6293;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3428";108301668;"2020-11-01";1809512;6439;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3429";111901827;"2020-12-01";1780053;6396;"2930808";"NORDESTE";"BAHIA";"Souto Soares"
"3430";110001693;"2020-04-01";2844000;4384;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3431";102501569;"2020-05-01";2973000;4547;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3432";105001511;"2020-06-01";2240400;3421;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3433";102101718;"2020-07-01";2893200;4454;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3434";106101632;"2020-08-01";2647800;4066;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3435";110501780;"2020-09-01";1563964;4183;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3436";105101751;"2020-10-01";1073827;3903;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3437";108601839;"2020-11-01";1316605;4004;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3438";110801584;"2020-12-01";1277426;3952;"2930907";"NORDESTE";"BAHIA";"Tabocas do Brejo Velho"
"3439";104001643;"2020-04-01";5672400;8619;"2931004";"NORDESTE";"BAHIA";"Tanhaçu"
"3440";110201554;"2020-05-01";6018000;9069;"2931004";"NORDESTE";"BAHIA";"Tanhaçu"
"3441";103501772;"2020-06-01";4744200;7116;"2931004";"NORDESTE";"BAHIA";"Tanhaçu"
"3442";105301798;"2020-07-01";6128400;9286;"2931004";"NORDESTE";"BAHIA";"Tanhaçu"
"3443";109001892;"2020-08-01";5693400;8624;"2931004";"NORDESTE";"BAHIA";"Tanhaçu"
"3444";102501777;"2020-09-01";3474576;8798;"2931004";"NORDESTE";"BAHIA";"Tanhaçu"
